# x y z [mm]
-1.729644775390625000e+00 -1.089843750000000083e-01 1.314863433837890394e+00
-3.833224487304687678e+00 -1.444537353515625178e+00 7.873303527832030690e-01
-1.493518066406250178e+00 -3.048498535156250355e+00 6.327306518554687287e-01
-4.145812988281250000e+00 2.872314453125000139e-02 -8.269301147460936807e-01
8.550292968750000666e-01 4.196228027343750222e-01 2.687017089843749762e+00
-4.508255004882812500e+00 2.336873474121093963e+01 -1.291112869262695284e+01
2.460488891601562589e+00 9.731811523437500222e-01 3.167481811523437329e+00
1.025561523437499956e+00 1.638458251953125000e+00 9.245597900390624346e+00
-3.469964599609375089e+00 -3.472436523437500089e+00 -5.203591918945313366e-02
1.052142333984374956e+00 -1.763583374023437678e+00 3.964011840820311772e-01
-1.509277343750000111e-01 -5.376800537109375222e-01 -1.908886413574218399e-01
-2.316503906249999911e+00 4.007690429687500444e-01 -6.239504699707030255e-01
-2.676760864257812678e+00 2.513717651367187500e+00 1.580082275390624957e+00
-4.406811523437499822e+00 2.217327880859375266e+00 2.060828430175781101e+00
-3.091366577148437766e+00 2.379898071289062500e+00 4.897623687744140142e+00
-1.819763183593750000e+00 9.738159179687500000e-02 -1.670613464355468647e+00
-2.292138671875000089e+00 -1.420022583007812589e+00 -1.832262268066406352e-01
-3.772900390625000266e+00 -6.334521484375000178e+00 -6.297968444824217915e-01
-3.251782226562500266e+00 2.346264648437500266e+00 -1.141928100585937744e-01
-5.452575683593750000e-01 3.285156250000000333e-01 -7.769943237304685613e-02
-1.620043945312500178e+00 -2.151803588867187589e+00 4.023675659179687614e+00
-2.364309692382812411e+00 -1.777603149414062500e+00 1.674718139648437409e+00
-3.935632324218750089e+00 -1.223217773437500044e+00 1.091665740966796694e+00
4.141662597656250444e-01 -5.208221435546874778e-01 6.061962890625000044e-01
-3.485327148437500355e+00 -2.405740356445312589e+00 1.850358947753905969e+00
-3.284936523437500089e+00 -5.783221435546875178e+00 6.537956542968750284e+00
-5.638760375976563211e+00 -1.588851928710937500e+00 1.984514923095703098e+00
-4.009521484375000444e-01 -8.852630615234375888e-01 -1.540793151855468779e-01
-3.159228515625000178e+00 -7.890716552734375888e-01 3.630964965820312473e-01
-9.468750000000000222e-01 -1.263314819335937589e+00 9.947332763671874745e-02
-1.590930175781250178e+00 -5.378936767578125222e-01 2.160875244140625095e-01
-3.823767089843750355e+00 -4.569427490234375111e-01 1.129892852783203061e+00
3.261657714843750000e+00 1.348947143554687589e+00 -4.474534149169921982e+00
-6.768920898437500444e-01 -2.667456054687500355e+00 7.125567626953124289e-01
1.577105712890625178e+00 -2.650894165039062500e+00 -4.440802001953124412e-02
-5.355786132812500711e+00 -4.835449218750000333e-01 1.373372314453124909e+00
-8.033520507812500711e+00 -8.697723388671875222e-01 7.076354003906249801e+00
-1.117138671875000044e+00 -1.557794189453125089e+00 1.431023620605468505e+00
-1.699874877929687500e+00 -3.470663452148437855e+00 1.654919586181640589e+00
-2.585998535156250333e-01 -1.835229492187500089e+00 5.385142822265625018e-01
-3.675805664062500089e+00 -1.815890502929687678e+00 1.288613159179687440e+00
-3.127227783203125000e+00 -1.321926879882812544e+00 2.897104248046874719e+00
-1.404980468750000044e+00 -3.769897460937500222e-01 1.348083160400390668e+00
-3.530761718750000111e-01 -1.165844726562500044e+00 1.236473693847656152e+00
-2.519131469726562766e+00 -5.151306152343749778e-01 2.297757934570312521e+00
-2.077191162109375266e+00 -3.274771118164062855e+00 2.371389862060546694e+00
-4.261734008789062500e+00 -1.042398071289062589e+00 1.949580047607421651e+00
-4.202789306640625000e+00 9.042724609375000222e-01 -2.156632507324218739e+00
-3.232196044921875178e+00 9.519958496093750000e-02 2.430857208251953061e+00
-1.583764648437500089e+00 4.951171875000000000e-01 1.185351104736327876e+00
-4.169702148437500533e+00 -1.237170410156250178e+00 -5.387160644531250320e-01
-3.820584106445312766e+00 2.868896484375000333e-01 4.953222656249998967e-02
-1.821252441406250089e+00 -1.038583374023437589e+00 -2.341045532226562198e-01
2.565136718750000266e+00 -6.328125000000000000e-01 1.711609771728515472e+00
-1.143652343750000133e+00 -2.017834472656250266e+00 -2.409810791015624676e-01
-3.281817626953125178e+00 -5.453158569335937678e+00 3.906010070800780554e+00
-3.015014648437500000e+00 -1.600320434570312589e+00 -2.753079528808593524e-01
-7.881927490234375000e-01 -2.157531738281250056e-01 5.651070556640624964e-01
-1.937866210937500000e+00 -2.538867187500000178e+00 -2.308439117431640319e+00
2.897857666015625222e-01 -8.261291503906250666e-01 3.160878753662109020e+00
1.347302246093750044e+00 1.278442382812499944e-01 2.779807708740234418e+00
1.101422119140625044e+00 -1.942993164062500056e-01 2.212483703613281172e+00
-3.025189208984375266e+00 -2.206030273437499911e+00 -5.500185241699218075e-01
-8.734436035156250000e-01 -1.637393188476562678e+00 5.831718750000000062e-01
1.251251220703125000e+00 4.206143188476562322e+00 -2.927578674316405838e+00
-5.852835083007812855e+00 -2.164703369140625056e-01 2.949347259521484244e+00
-2.186016845703125266e+00 -1.626367187500000089e+00 1.280125030517577978e+00
-8.781799316406250222e-01 -1.860992431640625111e-01 8.467605285644530522e-01
-1.133374023437500044e+00 -3.682250976562500000e-01 1.868875122070311895e-02
6.911254882812500888e-01 -4.218426513671874822e+00 5.226903076171874885e-01
4.978332519531250555e-02 -1.246469116210937589e+00 9.077173461914060937e-01
-4.677917480468750000e+00 -7.752471923828125888e-01 -3.895034179687499876e+00
2.245660400390625089e+00 -1.995962524414062633e+00 2.268380035400390682e+00
-3.077655029296875178e+00 -1.272149658203125089e+00 4.232568054199218333e-01
1.290338134765625089e+00 7.167480468750000444e-01 1.919294128417968537e+00
-1.988488769531250089e+00 -4.940521240234375111e-01 -1.582609863281249918e-01
-2.135214233398437411e+00 -2.369662475585937678e+00 2.175448699951171960e+00
4.090014648437500178e+00 2.114419555664062589e+00 -5.656239898681640454e+00
-3.538388061523437766e+00 -1.472100830078125089e+00 8.695486450195312189e-01
-2.317050170898437678e+00 -1.307342529296875000e+00 -6.343581848144530522e-01
-1.222869873046875111e-01 -4.684725952148437678e+00 -1.157027252197265543e+00
-2.127319335937500056e-01 2.067108154296875000e-01 3.011472290039062472e+00
-7.073974609375000000e-02 -1.123962402343750000e-01 3.248024780273436996e+00
-2.267822265625000000e+00 -3.291625976562500416e-02 9.332374877929687784e-01
-8.343994140625000666e-01 -1.207080078125000178e+00 6.729808959960936754e-01
-3.315258789062500266e+00 2.452219543457031392e+01 -9.209351440429687230e+00
-3.168945312500000278e-02 7.168548583984375444e-01 6.758085021972656037e+00
-1.586026000976562544e+00 4.285125732421875000e-01 4.553375244140625555e-02
8.597229003906250444e-01 -2.659161376953125266e+00 2.751645812988281037e+00
-2.883666992187500000e+00 4.195495605468750333e-01 1.008268615722656136e+00
-1.776916503906250000e+00 -6.779724121093750888e-01 1.559829711914062500e-01
-1.088537597656250133e+00 -9.185455322265625444e-01 2.575920043945312266e+00
-2.738153076171875089e+00 1.502069091796875089e+00 -1.617544738769530976e+00
-1.837979125976562544e+00 -1.591455078125000089e+00 1.003218749999999826e+00
-2.766317749023437855e+00 -2.098754882812500222e-01 4.079133911132812318e-01
-3.325927734375000000e+00 -5.328369140625000000e-02 3.689322509765624591e-01
-3.321597290039062678e+00 1.765371704101562633e+00 -2.307647918701171363e+00
-2.560696411132812766e+00 -8.809326171875000444e-01 1.222546737670898276e+00
-3.371954345703125355e+00 -1.056799316406250133e+00 -5.239833068847655762e-01
-9.775390625000000000e-01 -1.528952026367187633e+00 1.132594610595702989e+01
-2.342633056640625266e+00 -4.167053222656250111e-01 1.246488464355468562e+00
-2.709436035156250089e+00 -1.190570068359374956e+00 7.293365478515625444e-01
-3.403930664062500000e-01 1.701675415039062500e+00 3.183985473632811924e+00
-2.089361572265624911e+00 -1.130474853515625044e+00 -1.543047271728515524e+00
-2.767202758789062855e+00 -1.390991210937500035e-02 1.369942016601562451e-01
1.481079101562500000e+00 -1.528738403320312633e+00 -6.266665649414060457e-02
-2.343750000000000000e+00 -1.998992919921875056e-01 -7.395955810546874787e-01
-1.743371582031250089e+00 -1.216595458984375044e+00 2.286192626953124918e-01
-2.217602539062500266e+00 -7.476715087890625222e-01 1.506559204101562521e+00
3.670532226562500111e-01 -1.521545410156250000e+00 1.241074859619140547e+00
1.012854003906250133e+00 -1.950735473632812633e+00 1.134871032714843686e+00
-3.621029663085937766e+00 -6.346649169921875222e-01 8.692592468261718386e-01
1.833862304687500222e-01 -7.820220947265625888e-01 4.882625427246093386e-01
-5.163729858398437678e+00 -1.934692382812500111e-01 3.478927368164062450e+00
6.463378906250000222e-01 -2.081948852539062589e+00 1.540856872558593604e+00
-8.456176757812500222e-01 -3.351440429687500139e-02 1.343978485107421683e+00
7.394531250000000444e-01 -2.760809326171875355e+00 1.465531036376952922e+00
-3.977944946289062589e+00 -3.835723876953125444e-01 -1.658198547363280984e-01
1.405462646484375133e+00 -1.982971191406250056e-01 -9.153479003906245248e-02
-2.772009277343750355e+00 -8.940002441406250666e-01 1.695172485351562397e+00
4.785156250000000347e-03 -2.537295532226562678e+00 3.470096740722655726e-01
-4.147360229492187855e+00 -1.500903320312500178e+00 1.208951660156249996e+00
-5.456188964843750711e+00 -1.781332397460937633e+00 -7.739835205078123836e-01
-8.126464843750000888e-01 -9.632812500000000888e-01 5.420481262207030859e-01
-4.571325683593750355e+00 2.460653686523437855e+00 -1.009861633300781270e+00
5.966247558593750222e-01 -2.443041992187500178e+00 2.075420471191406158e+00
-1.107815551757812544e+00 -1.976473999023437678e+00 -9.651190795898436647e-01
-2.812066650390625089e+00 -1.954919433593750089e+00 -1.159738037109375064e+00
-9.969299316406250444e-01 2.570526123046875111e-01 -1.454239196777343812e-01
-3.734564208984375355e+00 -1.035562133789062589e+00 -2.262775268554687302e-01
