# x y z [mm]
-4.041607666015624822e+00 -5.735168457031250000e-01 -2.008468597412109258e+00
-2.823471069335937500e+00 8.171752929687500222e-01 -3.220218658447265625e+00
-1.061083984374999956e+00 1.882409667968750089e+00 -2.386210235595703111e+00
-3.524737548828125178e+00 -1.518737792968750111e-01 -9.256361389160154829e-01
1.122976684570312633e+00 1.666418457031250133e+00 -1.958062866210937392e+00
-4.674746704101562678e+00 -2.384299926757812571e+01 1.109565948486327969e+01
-2.229217529296875000e+00 7.089782714843750888e-01 -5.985089172363281307e+00
-1.938360595703125133e+00 1.923719787597656383e+00 1.186426391601562713e-01
-2.253402709960937500e+00 3.523608398437500178e+00 -1.129308746337890579e+00
-6.219085693359375222e-01 1.257353210449218883e+00 -1.146165527343749879e+00
-1.117883300781250089e+00 2.124206542968750111e-01 -3.532322662353515330e+00
-2.195199584960937589e+00 -1.520276641845703214e+00 -1.404098968505859357e+00
-4.355874633789063033e+00 -1.534472656250000178e+00 -5.382514343261718404e-01
-5.253240966796875355e+00 7.955307006835937722e-01 -1.789118041992187491e+00
-6.076516723632813033e+00 -1.734924316406250000e+00 -2.347014038085937671e+00
-2.260211181640625178e+00 -2.002868652343750208e-02 -4.358050048828125078e+00
-1.399432373046875178e+00 1.037176513671875133e+00 -2.139404022216796708e+00
-2.748135375976562766e+00 3.887138366699218750e-01 -1.546591735839843551e+00
-3.753024291992187678e+00 4.709579467773437611e-01 -2.554724945068358899e+00
1.623291015625000222e-01 -1.086437988281250044e+00 -2.328118194580078182e+00
-1.063131713867187633e+00 4.099713134765624822e+00 -6.326881713867186896e+00
-3.270559692382812855e+00 1.107723999023437544e+00 -9.370155944824218874e-01
-4.356994628906250000e+00 -2.833312988281250222e-01 -2.196906646728515433e+00
3.848266601562500000e-01 1.934045410156250089e+00 -2.377050384521484094e+00
-3.100500488281250355e+00 6.010650634765625000e+00 -3.159046783447265305e+00
-3.740762329101562589e+00 9.209472656250000666e-01 -3.832829498291015380e+00
-5.733502197265625711e+00 7.518920898437500555e-02 -6.365337158203124623e+00
-7.042968750000000444e-01 2.436767578125000056e-01 -9.569203491210936940e-01
-2.768887329101562766e+00 -6.823059082031250888e-01 -3.257667846679687118e-01
-6.857849121093750888e-01 7.223663330078125555e-02 -2.394918731689452684e+00
2.423278808593750111e-01 1.398960876464843794e+00 -2.752540557861328008e+00
-3.315814208984375178e+00 2.825283813476562766e+00 -3.610906219482421520e+00
2.657720947265625355e+00 4.173762512207031428e+00 -8.489349975585936292e+00
-1.435223388671875044e+00 2.286657714843749911e+00 -3.708608642578124837e+00
1.442611694335937500e+00 2.114720916748046964e+00 -8.416628723144530255e-01
-4.200509643554688033e+00 6.069625854492187722e-01 -1.801044433593749883e+00
-6.070693969726562500e+00 3.951483154296875355e+00 -7.650307617187499076e+00
-1.608825683593750056e-01 1.769311523437500089e+00 -3.340308288574218576e+00
-9.246917724609375888e-01 -7.761779785156250888e-01 -3.341253479003905902e+00
-1.487481689453125089e+00 1.166259765625000111e-01 -1.633294372558593555e+00
-3.095861816406250355e+00 2.586289978027343839e+00 -6.567799072265625426e-01
-2.933157348632812855e+00 1.700653076171875000e+00 -3.407894714355468757e+00
-2.291925048828125089e+00 1.259881591796875089e+00 -2.613170104980468533e+00
-1.567187500000000178e+00 9.537841796875000666e-01 -1.570975524902343601e+00
-4.251965332031249822e+00 1.176397705078125133e+00 -2.450467254638671655e+00
-3.106265258789062678e+00 2.850122070312500089e+00 -3.981853637695311754e+00
-5.186532592773438033e+00 1.707611083984375000e+00 -6.063359436035156591e+00
-5.326153564453125711e+00 -1.341461181640625000e+00 -2.206371826171874773e+00
-2.676263427734375089e+00 1.801190185546875044e+00 -1.794059051513671843e+00
-7.607849121093750444e-01 -9.052185058593750222e-01 -1.748145629882812413e+00
-3.611993408203125089e+00 -1.379180908203125000e+00 -1.829118713378905969e+00
-4.018795776367187322e+00 6.092163085937500888e-01 -2.505811340332031456e+00
-1.683276367187500178e+00 1.222668457031250044e+00 -1.558666809082031257e+00
-2.273284912109375000e+00 -9.104881286621093750e-01 -2.616807495117187354e+00
-2.542153930664062589e+00 4.596252441406250000e-01 -2.259315765380859098e+00
-4.156024169921875178e+00 3.094927978515625178e+00 -1.912797271728515547e+00
-1.833950805664062544e+00 6.804077148437500666e-01 -1.929757598876953084e+00
-1.945874023437500044e+00 8.406372070312501110e-02 -2.589723541259765227e+00
1.500976562500000167e-01 -1.745080566406250089e+00 -1.571965850830078004e+00
1.491119384765625111e-01 1.114746093750000000e+00 -7.689405578613280667e+00
-1.729632568359375178e+00 2.245256042480468839e+00 -2.326214538574218782e+00
-4.998962402343750111e-01 4.838752746582031250e-01 -2.354023315429687457e+00
-3.660699462890625089e+00 -7.974853515625000000e-01 -2.536338867187499790e+00
-1.860906982421875133e+00 -3.544921875000000000e-01 -1.883923828124999922e+00
