8.921286010742187500e+01 8.644247436523437500e+01
2.898898124694824219e+01 8.644247436523437500e+01
8.679332733154296875e+01 8.644247436523437500e+01
6.288280487060546875e+01 8.644247436523437500e+01
1.443691635131835938e+01 8.644247436523437500e+01
3.178620719909667969e+01 8.644247436523437500e+01
2.528339385986328125e+01 8.644247436523437500e+01
1.485662841796875000e+02 8.644247436523437500e+01
2.563191032409667969e+01 8.644247436523437500e+01
1.042959289550781250e+02 8.644247436523437500e+01
1.431729125976562500e+01 8.644247436523437500e+01
1.366266632080078125e+01 8.644247436523437500e+01
4.584265899658203125e+01 8.644247436523437500e+01
1.460874786376953125e+02 8.644247436523437500e+01
2.451340026855468750e+02 8.644247436523437500e+01
1.441351013183593750e+02 8.644247436523437500e+01
1.368160247802734375e+02 8.644247436523437500e+01
2.802440795898437500e+02 8.644247436523437500e+01
9.820823669433593750e+01 8.644247436523437500e+01
2.453681373596191406e+01 8.644247436523437500e+01
1.128821716308593750e+02 8.644247436523437500e+01
3.238798217773437500e+02 8.644247436523437500e+01
3.399032592773437500e+02 8.644247436523437500e+01
6.807697296142578125e+01 8.644247436523437500e+01
8.700228118896484375e+01 8.644247436523437500e+01
3.720357055664062500e+02 8.644247436523437500e+01
2.495591163635253906e+01 8.644247436523437500e+01
1.359320449829101562e+01 8.644247436523437500e+01
1.935057373046875000e+02 8.644247436523437500e+01
2.536847534179687500e+02 8.644247436523437500e+01
1.384910964965820312e+01 8.644247436523437500e+01
2.777486419677734375e+01 8.644247436523437500e+01
1.421668624877929688e+01 8.644247436523437500e+01
2.554538879394531250e+02 8.644247436523437500e+01
2.619175415039062500e+02 8.644247436523437500e+01
2.300999908447265625e+02 8.644247436523437500e+01
3.362461853027343750e+01 8.644247436523437500e+01
2.465018844604492188e+01 8.644247436523437500e+01
1.581021728515625000e+02 8.644247436523437500e+01
3.513468017578125000e+02 8.644247436523437500e+01
5.478013992309570312e+01 8.644247436523437500e+01
2.969860839843750000e+02 8.644247436523437500e+01
4.549767303466796875e+01 8.644247436523437500e+01
3.151690673828125000e+02 8.644247436523437500e+01
1.004505310058593750e+02 8.644247436523437500e+01
2.948486328125000000e+01 8.644247436523437500e+01
3.568294067382812500e+02 8.644247436523437500e+01
5.728496932983398438e+01 8.644247436523437500e+01
1.404018249511718750e+02 8.644247436523437500e+01
2.854545974731445312e+01 8.644247436523437500e+01
3.551723022460937500e+02 8.644247436523437500e+01
1.386214447021484375e+01 8.644247436523437500e+01
3.224513549804687500e+02 8.644247436523437500e+01
1.480997848510742188e+01 8.644247436523437500e+01
6.359756088256835938e+01 8.644247436523437500e+01
3.732818222045898438e+01 8.644247436523437500e+01
3.414748535156250000e+02 8.644247436523437500e+01
2.440328598022460938e+01 8.644247436523437500e+01
2.509860801696777344e+01 8.644247436523437500e+01
5.411561965942382812e+01 8.644247436523437500e+01
1.801502990722656250e+01 8.644247436523437500e+01
1.554380035400390625e+02 8.644247436523437500e+01
1.612135696411132812e+01 8.644247436523437500e+01
1.350361251831054688e+01 8.644247436523437500e+01
3.006563186645507812e+01 8.644247436523437500e+01
3.708692932128906250e+01 8.644247436523437500e+01
2.900374145507812500e+02 8.644247436523437500e+01
1.514530334472656250e+02 8.644247436523437500e+01
5.607767868041992188e+01 8.644247436523437500e+01
1.533824539184570312e+01 8.644247436523437500e+01
2.643377685546875000e+02 8.644247436523437500e+01
2.784004821777343750e+02 8.644247436523437500e+01
2.527894210815429688e+01 8.644247436523437500e+01
2.203932342529296875e+02 8.644247436523437500e+01
5.834048843383789062e+01 8.644247436523437500e+01
3.228228759765625000e+01 8.644247436523437500e+01
1.972681121826171875e+02 8.644247436523437500e+01
2.829511413574218750e+02 8.644247436523437500e+01
1.198174972534179688e+02 8.644247436523437500e+01
2.472915267944335938e+01 8.644247436523437500e+01
3.114650268554687500e+02 8.644247436523437500e+01
2.505883178710937500e+02 8.644247436523437500e+01
7.047704315185546875e+01 8.644247436523437500e+01
1.529060363769531250e+02 8.644247436523437500e+01
1.830501556396484375e+01 8.644247436523437500e+01
3.632161254882812500e+02 8.644247436523437500e+01
3.610669708251953125e+01 8.644247436523437500e+01
3.532233047485351562e+01 8.644247436523437500e+01
